spread,result,cover_prob,push_prob,not_cover_prob
29,-9,0.999992978,1.87E-06,3.29E-06
29,-8,0.999988019,3.13E-06,5.72E-06
29,-7,0.99997982,5.19E-06,9.81E-06
29,-6,0.99996645,8.47E-06,1.66E-05
29,-5,0.999944938,1.37E-05,2.77E-05
29,-4,0.999910795,2.17E-05,4.58E-05
29,-3,0.999857337,3.41E-05,7.45E-05
29,-2,0.999774772,5.27E-05,1.20E-04
29,-1,0.999648986,8.04E-05,1.90E-04
29,1,0.999179725,1.80E-04,4.61E-04
29,2,0.998769898,2.63E-04,7.04E-04
29,3,0.998178577,3.80E-04,0.001061849
29,4,0.997336752,5.41E-04,0.001581272
29,5,0.996154161,7.60E-04,0.002325557
29,6,0.994514715,0.001053601,0.003378082
29,7,0.99227169,0.001440606,0.004847098
29,8,0.98924298,0.001943147,0.006870725
29,9,0.985206909,0.002585541,0.009622008
29,10,0.979899202,0.003393615,0.013313569
29,11,0.973011973,0.004393421,0.018201186
29,12,0.964195676,0.005609423,0.024585478
29,13,0.95306509,0.007062133,0.032810644
29,14,0.939210357,0.008765249,0.043259144
29,15,0.922213886,0.010722447,0.05634122
29,16,0.901673433,0.012924077,0.072478412
29,17,0.877230984,0.01534416,0.092080696
29,18,0.848606038,0.017938142,0.115517677
29,19,0.81563081,0.020641954,0.143085282
29,20,0.77828377,0.023372846,0.174970538
29,21,0.736717228,0.026032363,0.211218046
29,22,0.691274468,0.02851153,0.251702472
29,23,0.642492596,0.030698019,0.296111366
29,24,0.59108872,0.032484676,0.343941929
29,25,0.537929213,0.033778494,0.3945138
29,26,0.483984215,0.034508943,0.4469979
29,27,0.430271731,0.034634559,0.500459151
29,28,0.377797173,0.034146931,0.553908965
29,29,0.327494729,0.033071538,0.606362195
29,30,0.280176413,0.03146538,0.656892828
29,31,0.236493323,0.029411736,0.704683205
29,32,0.196911789,0.027012768,0.749062675
29,33,0.161705155,0.024380894,0.789533058
29,34,0.130960211,0.021629942,0.825779905
29,35,0.104595942,0.01886704,0.857669978
29,36,0.082391377,0.016185992,0.88523664
29,37,0.06401891,0.013662674,0.908655741
29,38,0.049079483,0.011352647,0.928215222
29,39,0.03713636,0.00929091,0.94428182
29,40,0.027744924,0.00749346,0.957268156
29,41,0.020476738,0.00596017,0.967602922
29,42,0.014937065,0.004678397,0.975706142
29,43,0.010775841,0.003626798,0.981970564
29,44,0.007692829,0.002778898,0.986749375
29,45,0.005438065,0.002106123,0.990349688
29,46,0.003808916,0.001580131,0.993030821
29,47,0.00264501,0.001174437,0.995006115
29,48,0.001822145,8.65E-04,0.996447077
29,49,0.001245994,6.33E-04,0.997488774
29,50,0.000846171,4.59E-04,0.99823564
29,51,0.000570982,3.31E-04,0.998767115
29,52,0.000383005,2.37E-04,0.999142748
29,53,0.000255493,1.69E-04,0.999406605
29,54,0.000169552,1.20E-04,0.999590917
29,55,0.000111972,8.45E-05,0.999719018
29,56,7.36E-05,5.94E-05,0.999807649
29,57,4.82E-05,4.16E-05,0.999868721
29,58,3.14E-05,2.90E-05,0.999910647
29,59,2.04E-05,2.01E-05,0.999939335
29,60,1.32E-05,1.40E-05,0.999958905
29.5,-60,1,0,0
29.5,-59,1,0,0
29.5,-58,1,0,0
29.5,-57,1,0,1.11E-16
29.5,-56,1,0,0
29.5,-55,1,0,0
29.5,-54,1,0,0
29.5,-53,1,0,0
29.5,-52,1,0,0
29.5,-51,1,0,0
29.5,-50,1,0,0
29.5,-49,1,0,1.11E-16
29.5,-48,1,0,0
29.5,-47,1,0,0
29.5,-46,1,0,0
29.5,-45,1,0,0
29.5,-44,1,0,0
29.5,-43,1,0,0
29.5,-42,1,0,0
29.5,-41,1,0,0
29.5,-40,1,0,0
29.5,-39,1,0,2.22E-16
29.5,-38,1,0,5.55E-16
29.5,-37,1,0,1.33E-15
29.5,-36,1,0,3.66E-15
29.5,-35,1,0,9.77E-15
29.5,-34,1,0,2.54E-14
29.5,-33,1,0,6.57E-14
29.5,-32,1,0,1.67E-13
29.5,-31,1,0,4.16E-13
29.5,-30,1,0,1.02E-12
29.5,-29,1,0,2.45E-12
29.5,-28,1,0,5.80E-12
29.5,-27,1,0,1.35E-11
29.5,-26,1,0,3.08E-11
29.5,-25,1,0,6.93E-11
29.5,-24,1,0,1.53E-10
29.5,-23,1,0,3.32E-10
29.5,-22,0.999999999,0,7.07E-10
29.5,-21,0.999999999,0,1.48E-09
29.5,-20,0.999999997,0,3.06E-09
29.5,-19,0.999999994,0,6.21E-09
29.5,-18,0.999999988,0,1.24E-08
29.5,-17,0.999999976,0,2.44E-08
29.5,-16,0.999999953,0,4.74E-08
29.5,-15,0.999999909,0,9.05E-08
29.5,-14,0.999999829,0,1.71E-07
29.5,-13,0.999999683,0,3.17E-07
29.5,-12,0.99999942,0,5.80E-07
29.5,-11,0.999998951,0,1.05E-06
29.5,-10,0.99999813,0,1.87E-06
29.5,-9,0.999996709,0,3.29E-06
29.5,-8,0.999994282,0,5.72E-06
29.5,-7,0.999990194,0,9.81E-06
29.5,-6,0.999983399,0,1.66E-05
29.5,-5,0.999972257,0,2.77E-05
29.5,-4,0.99995423,0,4.58E-05
29.5,-3,0.999925459,0,7.45E-05
29.5,-2,0.999880157,0,1.20E-04
29.5,-1,0.999809791,0,1.90E-04
29.5,1,0.99953897,0,4.61E-04
29.5,2,0.999295874,0,7.04E-04
29.5,3,0.998938151,0,0.001061849
29.5,4,0.998418728,0,0.001581272
29.5,5,0.997674443,0,0.002325557
29.5,6,0.996621918,0,0.003378082
29.5,7,0.995152902,0,0.004847098
29.5,8,0.993129275,0,0.006870725
29.5,9,0.990377992,0,0.009622008
29.5,10,0.986686431,0,0.013313569
29.5,11,0.981798814,0,0.018201186
29.5,12,0.975414522,0,0.024585478
29.5,13,0.967189356,0,0.032810644
29.5,14,0.956740856,0,0.043259144
29.5,15,0.94365878,0,0.05634122
29.5,16,0.927521588,0,0.072478412
29.5,17,0.907919304,0,0.092080696
29.5,18,0.884482323,0,0.115517677
29.5,19,0.856914718,0,0.143085282
29.5,20,0.825029462,0,0.174970538
29.5,21,0.788781954,0,0.211218046
29.5,22,0.748297528,0,0.251702472
29.5,23,0.703888634,0,0.296111366
29.5,24,0.656058071,0,0.343941929
29.5,25,0.6054862,0,0.3945138
29.5,26,0.5530021,0,0.4469979
29.5,27,0.499540849,0,0.500459151
29.5,28,0.446091035,0,0.553908965
29.5,29,0.393637805,0,0.606362195
29.5,30,0.343107172,0,0.656892828
29.5,31,0.295316795,0,0.704683205
29.5,32,0.250937325,0,0.749062675
29.5,33,0.210466942,0,0.789533058
29.5,34,0.174220095,0,0.825779905
29.5,35,0.142330022,0,0.857669978
29.5,36,0.11476336,0,0.88523664
29.5,37,0.091344259,0,0.908655741
29.5,38,0.071784778,0,0.928215222
29.5,39,0.05571818,0,0.94428182
29.5,40,0.042731844,0,0.957268156
29.5,41,0.032397078,0,0.967602922
29.5,42,0.024293858,0,0.975706142
29.5,43,0.018029436,0,0.981970564
29.5,44,0.013250625,0,0.986749375
29.5,45,0.009650312,0,0.990349688
29.5,46,0.006969179,0,0.993030821
29.5,47,0.004993885,0,0.995006115
29.5,48,0.003552923,0,0.996447077
29.5,49,0.002511226,0,0.997488774
29.5,50,0.00176436,0,0.99823564
29.5,51,0.001232885,0,0.998767115
29.5,52,0.000857252,0,0.999142748
29.5,53,0.000593395,0,0.999406605
29.5,54,0.000409083,0,0.999590917
29.5,55,0.000280982,0,0.999719018
29.5,56,0.000192351,0,0.999807649
29.5,57,0.000131279,0,0.999868721
29.5,58,8.94E-05,0,0.999910647
29.5,59,6.07E-05,0,0.999939335
29.5,60,4.11E-05,0,0.999958905
30,-60,1,5.41E-27,0
30,-59,1,1.77E-26,0
30,-58,1,5.77E-26,0
30,-57,1,1.87E-25,1.11E-16
30,-56,1,6.06E-25,0
30,-55,1,1.96E-24,0
30,-54,1,6.28E-24,0
30,-53,1,2.01E-23,0
30,-52,1,6.38E-23,0
30,-51,1,2.02E-22,0
30,-50,1,6.33E-22,0
30,-49,1,1.98E-21,1.11E-16
30,-48,1,6.13E-21,0
30,-47,1,1.88E-20,0
30,-46,1,5.74E-20,0
30,-45,1,1.73E-19,0
30,-44,1,5.18E-19,0
30,-43,1,1.53E-18,0
30,-42,1,4.48E-18,0
30,-41,1,1.29E-17,0
30,-40,1,3.68E-17,0
30,-39,1,1.03E-16,1.11E-16
30,-38,1,2.86E-16,2.22E-16
30,-37,1,7.80E-16,5.55E-16
30,-36,1,2.09E-15,1.55E-15
30,-35,1,5.52E-15,4.22E-15
30,-34,1,1.43E-14,1.11E-14
30,-33,1,3.66E-14,2.91E-14
30,-32,1,9.19E-14,7.47E-14
30,-31,1,2.27E-13,1.89E-13
30,-30,1,5.49E-13,4.69E-13
30,-29,1,1.31E-12,1.14E-12
30,-28,1,3.06E-12,2.74E-12
30,-27,1,7.03E-12,6.47E-12
30,-26,1,1.59E-11,1.50E-11
30,-25,1,3.52E-11,3.41E-11
30,-24,1,7.66E-11,7.62E-11
30,-23,1,1.64E-10,1.67E-10
30,-22,0.999999999,3.45E-10,3.62E-10
30,-21,0.999999998,7.14E-10,7.69E-10
30,-20,0.999999995,1.45E-09,1.61E-09
30,-19,0.999999991,2.90E-09,3.31E-09
30,-18,0.999999982,5.72E-09,6.70E-09
30,-17,0.999999964,1.11E-08,1.34E-08
30,-16,0.999999931,2.11E-08,2.62E-08
30,-15,0.99999987,3.97E-08,5.08E-08
30,-14,0.999999756,7.36E-08,9.70E-08
30,-13,0.999999549,1.34E-07,1.82E-07
30,-12,0.999999178,2.42E-07,3.39E-07
30,-11,0.999998523,4.29E-07,6.20E-07
30,-10,0.99999738,7.50E-07,1.12E-06
30,-9,0.999995414,1.29E-06,2.00E-06
30,-8,0.999992079,2.20E-06,3.52E-06
30,-7,0.999986494,3.70E-06,6.11E-06
30,-6,0.999977269,6.13E-06,1.05E-05
30,-5,0.999962239,1.00E-05,1.77E-05
30,-4,0.99993808,1.62E-05,2.96E-05
30,-3,0.999899776,2.57E-05,4.89E-05
30,-2,0.999839872,4.03E-05,7.96E-05
30,-1,0.999747462,6.23E-05,1.28E-04
30,1,0.999395812,1.43E-04,3.18E-04
30,2,0.999083348,2.13E-04,4.92E-04
30,3,0.998626955,3.11E-04,7.51E-04
30,4,0.997969258,4.49E-04,0.001131802
30,5,0.99703408,6.40E-04,0.001685194
30,6,0.99572195,9.00E-04,0.002478115
30,7,0.993905188,0.001247713,0.003599385
30,8,0.991422822,0.001706453,0.005164272
30,9,0.988075708,0.002302284,0.007319725
30,10,0.983622432,0.003064,0.010249569
30,11,0.977776761,0.004022053,0.014179132
30,12,0.970207588,0.005206934,0.019378544
30,13,0.960542463,0.006646892,0.026163752
30,14,0.948375857,0.008364998,0.034894146
30,15,0.933283153,0.010375627,0.045965594
30,16,0.914841016,0.012680572,0.059797841
30,17,0.892654147,0.015265157,0.076815539
30,18,0.866387495,0.018094828,0.097422848
30,19,0.835801878,0.02111284,0.121972443
30,20,0.800789815,0.024239647,0.15073089
30,21,0.761407394,0.027374559,0.183843487
30,22,0.717897574,0.030399954,0.221302518
30,23,0.670700594,0.03318804,0.262923326
30,24,0.620448345,0.035609726,0.308332202
30,25,0.567941449,0.037544751,0.356969048
30,26,0.514110173,0.038891926,0.408105974
30,27,0.459962624,0.039578226,0.460880925
30,28,0.406525488,0.039565548,0.514343417
30,29,0.354783536,0.03885427,0.567507925
30,30,0.305624013,0.037483159,0.619409668
30,31,0.259791089,0.035525706,0.669157499
30,32,0.217853935,0.03308339,0.715979285
30,33,0.180190183,0.030276759,0.7592563
30,34,0.146984682,0.027235413,0.798544492
30,35,0.118241995,0.024088027,0.833581952
30,36,0.093809906,0.020953454,0.864283185
30,37,0.073410518,0.01793374,0.890722001
30,38,0.056675241,0.015109537,0.913105685
30,39,0.043180098,0.012538082,0.931743738
30,40,0.032478297,0.010253547,0.94701461
30,41,0.024127769,0.008269309,0.959333614
30,42,0.017712335,0.006581524,0.969124618
30,43,0.012856089,0.005173347,0.976797218
30,44,0.009231424,0.004019202,0.982730173
30,45,0.006561654,0.003088658,0.98726103
30,46,0.004619557,0.002349622,0.990681199
30,47,0.00322315,0.001770734,0.993235381
30,48,0.002229941,0.001322981,0.995124096
30,49,0.001530604,9.81E-04,0.996508152
30,50,0.001042783,7.22E-04,0.997514064
30,51,0.000705457,5.27E-04,0.998239687
30,52,0.000474081,3.83E-04,0.998759578
30,53,0.000316575,2.77E-04,0.999129786
30,54,0.000210113,1.99E-04,0.999391947
30,55,0.000138633,1.42E-04,0.999576669
30,56,9.09E-05,1.01E-04,0.999706241
30,57,5.93E-05,7.20E-05,0.999796759
30,58,3.85E-05,5.09E-05,0.999859764
30,59,2.48E-05,3.59E-05,0.999903473
30,60,1.59E-05,2.52E-05,0.999933705
30.5,-60,1,0,0
30.5,-59,1,0,0
30.5,-58,1,0,0
30.5,-57,1,0,1.11E-16
30.5,-56,1,0,0
30.5,-55,1,0,0
30.5,-54,1,0,0
30.5,-53,1,0,0
30.5,-52,1,0,0
30.5,-51,1,0,0
30.5,-50,1,0,0
30.5,-49,1,0,1.11E-16
30.5,-48,1,0,0
30.5,-47,1,0,0
30.5,-46,1,0,0
30.5,-45,1,0,0
30.5,-44,1,0,0
30.5,-43,1,0,0
30.5,-42,1,0,0
30.5,-41,1,0,0
30.5,-40,1,0,0
30.5,-39,1,0,1.11E-16
30.5,-38,1,0,2.22E-16
30.5,-37,1,0,5.55E-16
30.5,-36,1,0,1.55E-15
30.5,-35,1,0,4.22E-15
30.5,-34,1,0,1.11E-14
30.5,-33,1,0,2.91E-14
30.5,-32,1,0,7.47E-14
30.5,-31,1,0,1.89E-13
30.5,-30,1,0,4.69E-13
30.5,-29,1,0,1.14E-12
30.5,-28,1,0,2.74E-12
30.5,-27,1,0,6.47E-12
30.5,-26,1,0,1.50E-11
30.5,-25,1,0,3.41E-11
30.5,-24,1,0,7.62E-11
30.5,-23,1,0,1.67E-10
30.5,-22,1,0,3.62E-10
30.5,-21,0.999999999,0,7.69E-10
30.5,-20,0.999999998,0,1.61E-09
30.5,-19,0.999999997,0,3.31E-09
30.5,-18,0.999999993,0,6.70E-09
30.5,-17,0.999999987,0,1.34E-08
30.5,-16,0.999999974,0,2.62E-08
30.5,-15,0.999999949,0,5.08E-08
30.5,-14,0.999999903,0,9.70E-08
30.5,-13,0.999999818,0,1.82E-07
30.5,-12,0.999999661,0,3.39E-07
30.5,-11,0.99999938,0,6.20E-07
30.5,-10,0.99999888,0,1.12E-06
30.5,-9,0.999998003,0,2.00E-06
30.5,-8,0.999996485,0,3.52E-06
30.5,-7,0.999993894,0,6.11E-06
30.5,-6,0.999989529,0,1.05E-05
30.5,-5,0.999982275,0,1.77E-05
30.5,-4,0.999970381,0,2.96E-05
30.5,-3,0.999951142,0,4.89E-05
30.5,-2,0.999920443,0,7.96E-05
30.5,-1,0.999872119,0,1.28E-04
30.5,1,0.999682129,0,3.18E-04
30.5,2,0.9995084,0,4.92E-04
30.5,3,0.999249348,0,7.51E-04
30.5,4,0.998868198,0,0.001131802
30.5,5,0.998314806,0,0.001685194
30.5,6,0.997521885,0,0.002478115
30.5,7,0.996400615,0,0.003599385
30.5,8,0.994835728,0,0.005164272
30.5,9,0.992680275,0,0.007319725
30.5,10,0.989750431,0,0.010249569
30.5,11,0.985820868,0,0.014179132
30.5,12,0.980621456,0,0.019378544
30.5,13,0.973836248,0,0.026163752
30.5,14,0.965105854,0,0.034894146
30.5,15,0.954034406,0,0.045965594
30.5,16,0.940202159,0,0.059797841
30.5,17,0.923184461,0,0.076815539
30.5,18,0.902577152,0,0.097422848
30.5,19,0.878027557,0,0.121972443
30.5,20,0.84926911,0,0.15073089
30.5,21,0.816156513,0,0.183843487
30.5,22,0.778697482,0,0.221302518
30.5,23,0.737076674,0,0.262923326
30.5,24,0.691667798,0,0.308332202
30.5,25,0.643030952,0,0.356969048
30.5,26,0.591894026,0,0.408105974
30.5,27,0.539119075,0,0.460880925
30.5,28,0.485656583,0,0.514343417
30.5,29,0.432492075,0,0.567507925
30.5,30,0.380590332,0,0.619409668
30.5,31,0.330842501,0,0.669157499
30.5,32,0.284020715,0,0.715979285
30.5,33,0.2407437,0,0.7592563
30.5,34,0.201455508,0,0.798544492
30.5,35,0.166418048,0,0.833581952
30.5,36,0.135716815,0,0.864283185
30.5,37,0.109277999,0,0.890722001
30.5,38,0.086894315,0,0.913105685
30.5,39,0.068256262,0,0.931743738
30.5,40,0.05298539,0,0.94701461
30.5,41,0.040666386,0,0.959333614
30.5,42,0.030875382,0,0.969124618
30.5,43,0.023202782,0,0.976797218
30.5,44,0.017269827,0,0.982730173
30.5,45,0.01273897,0,0.98726103
30.5,46,0.009318801,0,0.990681199
30.5,47,0.006764619,0,0.993235381
30.5,48,0.004875904,0,0.995124096
30.5,49,0.003491848,0,0.996508152
30.5,50,0.002485936,0,0.997514064
30.5,51,0.001760313,0,0.998239687
30.5,52,0.001240422,0,0.998759578
30.5,53,0.000870214,0,0.999129786
30.5,54,0.000608053,0,0.999391947
30.5,55,0.000423331,0,0.999576669
30.5,56,0.000293759,0,0.999706241
30.5,57,0.000203241,0,0.999796759
30.5,58,0.000140236,0,0.999859764
30.5,59,9.65E-05,0,0.999903473
30.5,60,6.63E-05,0,0.999933705
31,-60,1,1.73E-27,0
31,-59,1,5.75E-27,0
31,-58,1,1.90E-26,0
31,-57,1,6.25E-26,1.11E-16
31,-56,1,2.05E-25,0
31,-55,1,6.71E-25,0
31,-54,1,2.18E-24,0
31,-53,1,7.08E-24,0
31,-52,1,2.28E-23,0
31,-51,1,7.31E-23,0
31,-50,1,2.33E-22,0
31,-49,1,7.38E-22,1.11E-16
31,-48,1,2.32E-21,0
31,-47,1,7.22E-21,0
31,-46,1,2.23E-20,0
31,-45,1,6.83E-20,0
31,-44,1,2.07E-19,0
31,-43,1,6.21E-19,0
31,-42,1,1.84E-18,0
31,-41,1,5.38E-18,0
31,-40,1,1.55E-17,0
31,-39,1,4.43E-17,1.11E-16
31,-38,1,1.24E-16,1.11E-16
31,-37,1,3.43E-16,2.22E-16
31,-36,1,9.34E-16,6.66E-16
31,-35,1,2.50E-15,1.67E-15
31,-34,1,6.59E-15,4.55E-15
31,-33,1,1.71E-14,1.20E-14
31,-32,1,4.34E-14,3.13E-14
31,-31,1,1.09E-13,8.04E-14
31,-30,1,2.67E-13,2.02E-13
31,-29,1,6.44E-13,5.01E-13
31,-28,1,1.53E-12,1.22E-12
31,-27,1,3.56E-12,2.91E-12
31,-26,1,8.14E-12,6.84E-12
31,-25,1,1.83E-11,1.58E-11
31,-24,1,4.04E-11,3.58E-11
31,-23,1,8.77E-11,7.98E-11
31,-22,0.999999999,1.87E-10,1.75E-10
31,-21,0.999999999,3.92E-10,3.77E-10
31,-20,0.999999998,8.09E-10,7.99E-10
31,-19,0.999999995,1.64E-09,1.67E-09
31,-18,0.99999999,3.28E-09,3.42E-09
31,-17,0.99999998,6.44E-09,6.92E-09
31,-16,0.999999961,1.25E-08,1.38E-08
31,-15,0.999999925,2.37E-08,2.71E-08
31,-14,0.999999858,4.46E-08,5.24E-08
31,-13,0.999999735,8.25E-08,1.00E-07
31,-12,0.999999511,1.50E-07,1.88E-07
31,-11,0.999999109,2.71E-07,3.49E-07
31,-10,0.9999984,4.80E-07,6.40E-07
31,-9,0.999997162,8.40E-07,1.16E-06
31,-8,0.999995034,1.45E-06,2.06E-06
31,-7,0.999991424,2.47E-06,3.64E-06
31,-6,0.99998538,4.15E-06,6.32E-06
31,-5,0.999975399,6.88E-06,1.09E-05
31,-4,0.999959142,1.12E-05,1.84E-05
31,-3,0.99993302,1.81E-05,3.07E-05
31,-2,0.99989162,2.88E-05,5.07E-05
31,-1,0.999826904,4.52E-05,8.27E-05
31,1,0.999575358,1.07E-04,2.11E-04
31,2,0.999347681,1.61E-04,3.31E-04
31,3,0.999010726,2.39E-04,5.12E-04
31,4,0.998518741,3.49E-04,7.82E-04
31,5,0.997809984,5.05E-04,0.001180372
31,6,0.996802506,7.19E-04,0.001758735
31,7,0.995389351,0.001011264,0.002588121
31,8,0.993433357,0.001402371,0.003761902
31,9,0.990761844,0.001918431,0.005401294
31,10,0.987161652,0.002588779,0.00766079
31,11,0.982375204,0.003445664,0.010733468
31,12,0.976098462,0.004522994,0.014855549
31,13,0.96798186,0.005854387,0.020309365
31,14,0.957635391,0.007470463,0.027423682
31,15,0.944639015,0.009395391,0.036570202
31,16,0.928559339,0.011642821,0.04815502
31,17,0.908972975,0.014211486,0.062604053
31,18,0.885496221,0.017080931,0.080341917
31,19,0.857819593,0.020207965,0.101764478
31,20,0.825744573,0.023524536,0.127206354
31,21,0.789218798,0.026937716,0.156905771
31,22,0.748365178,0.030332304,0.190970214
31,23,0.703500366,0.033576307,0.229347019
31,24,0.655138711,0.036529087,0.271803116
31,25,0.603979403,0.039051549,0.317917499
31,26,0.550876701,0.041017325,0.367088649
31,27,0.496795431,0.042323644,0.418557281
31,28,0.442756043,0.042900541,0.471442876
31,29,0.389774835,0.04271724,0.524790685
31,30,0.338805422,0.04178491,0.577624758
31,31,0.290687018,0.040155483,0.629002016
31,32,0.246103975,0.03791674,0.678062546
31,33,0.205559376,0.035184324,0.724071975
31,34,0.169363813,0.032091695,0.766452797
31,35,0.137638845,0.028779203,0.804802749
31,36,0.110333285,0.02538353,0.838899656
31,37,0.087249439,0.02202856,0.868693441
31,38,0.068075804,0.018818511,0.894287174
31,39,0.052422502,0.01583376,0.915909978
31,40,0.039855959,0.013129431,0.933885179
31,41,0.029929958,0.010736429,0.948597185
31,42,0.022211033,0.008664349,0.960460268
31,43,0.016297206,0.006905576,0.969891641
31,44,0.011829976,0.005439851,0.977290322
31,45,0.008500239,0.004238731,0.983022299
31,46,0.006049289,0.003269512,0.987411688
31,47,0.004266247,0.002498372,0.990737008
31,48,0.002983228,0.001892676,0.99323142
31,49,0.002069378,0.001422469,0.995085683
31,50,0.001424625,0.001061311,0.996452753
31,51,0.000973734,7.87E-04,0.997453108
31,52,0.000661007,5.79E-04,0.998180163
31,53,0.000445777,4.24E-04,0.998705348
31,54,0.000298722,3.09E-04,0.999082616
31,55,0.000198938,2.24E-04,0.999352276
31,56,0.000131673,1.62E-04,0.999544155
31,57,8.66E-05,1.17E-04,0.999680135
31,58,5.66E-05,8.36E-05,0.999776148
31,59,3.68E-05,5.98E-05,0.999843719
31,60,2.37E-05,4.26E-05,0.999891131
31.5,-60,1,0,0
31.5,-59,1,0,0
31.5,-58,1,0,0
31.5,-57,1,0,1.11E-16
31.5,-56,1,0,0
31.5,-55,1,0,0
31.5,-54,1,0,0
31.5,-53,1,0,0
31.5,-52,1,0,0
31.5,-51,1,0,0
31.5,-50,1,0,0
31.5,-49,1,0,1.11E-16
31.5,-48,1,0,0
31.5,-47,1,0,0
31.5,-46,1,0,0
31.5,-45,1,0,0
31.5,-44,1,0,0
31.5,-43,1,0,0
31.5,-42,1,0,0
31.5,-41,1,0,0
31.5,-40,1,0,0
31.5,-39,1,0,0
31.5,-38,1,0,1.11E-16
31.5,-37,1,0,2.22E-16
31.5,-36,1,0,5.55E-16
31.5,-35,1,0,1.78E-15
31.5,-34,1,0,4.55E-15
31.5,-33,1,0,1.21E-14
31.5,-32,1,0,3.13E-14
31.5,-31,1,0,8.03E-14
31.5,-30,1,0,2.02E-13
31.5,-29,1,0,5.01E-13
31.5,-28,1,0,1.22E-12
31.5,-27,1,0,2.91E-12
31.5,-26,1,0,6.84E-12
31.5,-25,1,0,1.58E-11
31.5,-24,1,0,3.58E-11
31.5,-23,1,0,7.98E-11
31.5,-22,1,0,1.75E-10
31.5,-21,1,0,3.77E-10
31.5,-20,0.999999999,0,7.99E-10
31.5,-19,0.999999998,0,1.67E-09
31.5,-18,0.999999997,0,3.42E-09
31.5,-17,0.999999993,0,6.92E-09
31.5,-16,0.999999986,0,1.38E-08
31.5,-15,0.999999973,0,2.71E-08
31.5,-14,0.999999948,0,5.24E-08
31.5,-13,0.9999999,0,1.00E-07
31.5,-12,0.999999812,0,1.88E-07
31.5,-11,0.999999651,0,3.49E-07
31.5,-10,0.99999936,0,6.40E-07
31.5,-9,0.999998843,0,1.16E-06
31.5,-8,0.999997935,0,2.06E-06
31.5,-7,0.999996364,0,3.64E-06
31.5,-6,0.999993678,0,6.32E-06
31.5,-5,0.99998915,0,1.09E-05
31.5,-4,0.999981619,0,1.84E-05
31.5,-3,0.999969264,0,3.07E-05
31.5,-2,0.999949265,0,5.07E-05
31.5,-1,0.999917335,0,8.27E-05
31.5,1,0.999788901,0,2.11E-04
31.5,2,0.999669119,0,3.31E-04
31.5,3,0.999487969,0,5.12E-04
31.5,4,0.999217655,0,7.82E-04
31.5,5,0.998819628,0,0.001180372
31.5,6,0.998241265,0,0.001758735
31.5,7,0.997411879,0,0.002588121
31.5,8,0.996238098,0,0.003761902
31.5,9,0.994598706,0,0.005401294
31.5,10,0.99233921,0,0.00766079
31.5,11,0.989266532,0,0.010733468
31.5,12,0.985144451,0,0.014855549
31.5,13,0.979690635,0,0.020309365
31.5,14,0.972576318,0,0.027423682
31.5,15,0.963429798,0,0.036570202
31.5,16,0.95184498,0,0.04815502
31.5,17,0.937395947,0,0.062604053
31.5,18,0.919658083,0,0.080341917
31.5,19,0.898235522,0,0.101764478
31.5,20,0.872793646,0,0.127206354
31.5,21,0.843094229,0,0.156905771
31.5,22,0.809029786,0,0.190970214
31.5,23,0.770652981,0,0.229347019
31.5,24,0.728196884,0,0.271803116
31.5,25,0.682082501,0,0.317917499
31.5,26,0.632911351,0,0.367088649
31.5,27,0.581442719,0,0.418557281
31.5,28,0.528557124,0,0.471442876
31.5,29,0.475209315,0,0.524790685
31.5,30,0.422375242,0,0.577624758
31.5,31,0.370997984,0,0.629002016
31.5,32,0.321937454,0,0.678062546
31.5,33,0.275928025,0,0.724071975
31.5,34,0.233547203,0,0.766452797
31.5,35,0.195197251,0,0.804802749
31.5,36,0.161100344,0,0.838899656
31.5,37,0.131306559,0,0.868693441
31.5,38,0.105712826,0,0.894287174
31.5,39,0.084090022,0,0.915909978
31.5,40,0.066114821,0,0.933885179
31.5,41,0.051402815,0,0.948597185
31.5,42,0.039539732,0,0.960460268
31.5,43,0.030108359,0,0.969891641
31.5,44,0.022709678,0,0.977290322
31.5,45,0.016977701,0,0.983022299
31.5,46,0.012588312,0,0.987411688
31.5,47,0.009262992,0,0.990737008
31.5,48,0.00676858,0,0.99323142
31.5,49,0.004914317,0,0.995085683
31.5,50,0.003547247,0,0.996452753
31.5,51,0.002546892,0,0.997453108
31.5,52,0.001819837,0,0.998180163
31.5,53,0.001294652,0,0.998705348
31.5,54,0.000917384,0,0.999082616
31.5,55,0.000647724,0,0.999352276
31.5,56,0.000455845,0,0.999544155
31.5,57,0.000319865,0,0.999680135
31.5,58,0.000223852,0,0.999776148
31.5,59,0.000156281,0,0.999843719
31.5,60,0.000108869,0,0.999891131
32,-60,1,4.88E-28,0
32,-59,1,1.64E-27,0
32,-58,1,5.49E-27,0
32,-57,1,1.83E-26,1.11E-16
32,-56,1,6.10E-26,0
32,-55,1,2.02E-25,0
32,-54,1,6.68E-25,0
32,-53,1,2.19E-24,0
32,-52,1,7.17E-24,0
32,-51,1,2.33E-23,0
32,-50,1,7.53E-23,0
32,-49,1,2.42E-22,1.11E-16
32,-48,1,7.70E-22,0
32,-47,1,2.43E-21,0
32,-46,1,7.62E-21,0
32,-45,1,2.37E-20,0
32,-44,1,7.27E-20,0
32,-43,1,2.21E-19,0
32,-42,1,6.64E-19,0
32,-41,1,1.97E-18,0
32,-40,1,5.77E-18,0
32,-39,1,1.67E-17,0
32,-38,1,4.74E-17,1.11E-16
