"spread","result","cover_prob","push_prob","not_cover_prob"
-59.5,-52,0.023800701915400565,0,0.9761992980845995
-59.5,-51,0.02161700536298917,0,0.9783829946370108
-59.5,-50,0.01951412569791071,0,0.9804858743020893
-59.5,-49,0.017498577330548108,0,0.9825014226694518
-59.5,-48,0.015577202267703727,0,0.9844227977322962
-59.5,-47,0.013756998056759964,0,0.98624300194324
-59.5,-46,0.012044885777614792,0,0.9879551142223852
-59.5,-45,0.01044741797876871,0,0.9895525820212313
-59.5,-44,0.00897043400231343,0,0.9910295659976865
-59.5,-43,0.007618679807098258,0,0.9923813201929017
-59.5,-42,0.006395420079327089,0,0.9936045799206729
-59.5,-41,0.005302080148608876,0,0.9946979198513911
-59.5,-40,0.004337961363072652,0,0.9956620386369274
-59.5,-39,0.0035000733817809678,0,0.9964999266182191
-59.5,-38,0.0027831184006067537,0,0.9972168815993933
-59.5,-37,0.0021796455305478917,0,0.997820354469452
-59.5,-36,0.001680370698134136,0,0.9983196293018659
-59.5,-35,0.0012746330434142254,0,0.9987253669565858
-59.5,-34,9.509384109760576e-4,0,0.999049061589024
-59.5,-33,6.975290162534881e-4,0,0.9993024709837465
-59.5,-32,5.029182272008361e-4,0,0.9994970817727992
-59.5,-31,3.563399962968833e-4,0,0.9996436600037031
-59.5,-30,2.4808043556205596e-4,0,0.999751919564438
-59.5,-29,1.6967957031761177e-4,0,0.9998303204296823
-59.5,-28,1.1400987414985679e-4,0,0.9998859901258501
-59.5,-27,7.525165913286122e-5,0,0.9999247483408671
-59.5,-26,4.8792569547671385e-5,0,0.9999512074304523
-59.5,-25,3.107978061999358e-5,0,0.99996892021938
-59.5,-24,1.9450547156700694e-5,0,0.9999805494528433
-59.5,-23,1.1961324255922183e-5,0,0.999988038675744
-59.5,-22,7.2294467247916135e-6,0,0.9999927705532752
-59.5,-21,4.295500309090019e-6,0,0.9999957044996909
-59.5,-20,2.509732242098162e-6,0,0.9999974902677579
-59.5,-19,1.442388391372474e-6,0,0.9999985576116086
-59.5,-18,8.156888193905157e-7,0,0.9999991843111806
-59.5,-17,4.5405220345656443e-7,0,0.9999995459477965
-59.5,-16,2.4887303033079486e-7,0,0.9999997511269697
-59.5,-15,1.3436551357523157e-7,0,0.9999998656344864
-59.5,-14,7.147823427474382e-8,0,0.9999999285217658
-59.5,-13,3.7476675666425165e-8,0,0.9999999625233243
-59.5,-12,1.937130942010435e-8,0,0.9999999806286906
-59.5,-11,9.873228914681063e-9,0,0.9999999901267711
-59.5,-10,4.9628893037853636e-9,0,0.9999999950371107
-59.5,-9,2.460589423498334e-9,0,0.9999999975394106
-59.5,-8,1.2033972648626027e-9,0,0.9999999987966027
-59.5,-7,5.805827745762319e-10,0,0.9999999994194172
-59.5,-6,2.76319020272017e-10,0,0.999999999723681
-59.5,-5,1.2973120804551892e-10,0,0.9999999998702688
-59.5,-4,6.0083243716905e-11,0,0.9999999999399167
-59.5,-3,2.7448700070160915e-11,0,0.9999999999725513
-59.5,-2,1.2368965657256835e-11,0,0.999999999987631
-59.5,-1,5.4976134350394e-12,0,0.9999999999945024
-59.5,1,1.0421064984036934e-12,0,0.999999999998958
-59.5,2,4.444359625241746e-13,0,0.9999999999995556
-59.5,3,1.869543163942122e-13,0,0.999999999999813
-59.5,4,7.757200034341108e-14,0,0.9999999999999224
-59.5,5,3.1749287750852513e-14,0,0.9999999999999682
-59.5,6,1.2818529585223617e-14,0,0.9999999999999872
-59.5,7,5.1053965571670375e-15,0,0.9999999999999949
-59.5,8,2.0059137699750665e-15,0,0.999999999999998
-59.5,9,7.774640162099331e-16,0,0.9999999999999992
-59.5,10,2.972443702821277e-16,0,0.9999999999999997
-59.5,11,1.1209239818609664e-16,0,0.9999999999999999
-59.5,12,4.168826661010859e-17,0,1
-59.5,13,1.5288110905751075e-17,0,1
-59.5,14,5.527191157798283e-18,0,1
-59.5,15,1.9695018391744743e-18,0,1
-59.5,16,6.914874702441273e-19,0,1
-59.5,17,2.391388694525959e-19,0,1
-59.5,18,8.14341933115452e-20,0,1
-59.5,19,2.729621388494883e-20,0,1
-59.5,20,9.00296349178979e-21,0,1
-59.5,21,2.920853390964198e-21,0,1
-59.5,22,9.318348968706698e-22,0,1
-59.5,23,2.922476836005685e-22,0,1
-59.5,24,9.008273050414904e-23,0,1
-59.5,25,2.7285101167142463e-23,0,1
-59.5,26,8.119685696623353e-24,0,1
-59.5,27,2.3737747902380875e-24,0,1
-59.5,28,6.817164988594996e-25,0,1
-59.5,29,1.9232192588401864e-25,0,1
-59.5,30,5.3300301325228e-26,0,1
-59.5,31,1.4512412846294422e-26,0,1
-59.5,32,3.882489898095204e-27,0,1
-59.5,33,1.0207353177441086e-27,0,1
-59.5,34,2.637795714857564e-28,0,1
-59.5,35,6.702114546812188e-29,0,1
-59.5,36,1.674825937452518e-29,0,1
-59.5,37,4.1180190796419636e-30,0,1
-59.5,38,9.967174708075734e-31,0,1
-59.5,39,2.3760492747419833e-31,0,1
-59.5,40,5.582154822499299e-32,0,1
-59.5,41,1.2933033169383989e-32,0,1
-59.5,42,2.957066450845893e-33,0,1
-59.5,43,6.677434468270795e-34,0,1
-59.5,44,1.4903259828706265e-34,0,1
-59.5,45,3.290142385235045e-35,0,1
-59.5,46,7.190288458053664e-36,0,1
-59.5,47,1.556701015103168e-36,0,1
-59.5,48,3.3412494234095623e-37,0,1
-59.5,49,7.114757197688067e-38,0,1
-59.5,50,1.5039879117738616e-38,0,1
-59.5,51,3.1581203983804356e-39,0,1
-59.5,52,6.591144343405484e-40,0,1
-59.5,53,1.3679465829778875e-40,0,1
-59.5,54,2.8246396275752443e-41,0,1
-59.5,55,5.805421435163685e-42,0,1
-59.5,56,1.1881061020518321e-42,0,1
-59.5,57,2.422062494256516e-43,0,1
-59.5,58,4.920022446077627e-44,0,1
-59.5,59,9.961614850603917e-45,0,1
-59.5,60,2.01089853573831e-45,0,1
-59,-60,0.04356280747993122,0.12754512801422638,0.8288920645058424
-59,-59,0.04090659719797143,0.1214395693155245,0.837653833486504
-59,-58,0.038297338812853396,0.11528009129434487,0.8464225698928017
-59,-57,0.0357375488879098,0.10907603133824328,0.8551864197738469
-59,-56,0.0332301689367477,0.10283855496284691,0.8639312761004054
-59,-55,0.030778608382423824,0.09658089975078334,0.8726404918667928
-59,-54,0.028386783160659766,0.09031862103417071,0.8812945958051696
-59,-53,0.02605914584758437,0.08406982536453861,0.889871028787877
-59,-52,0.023800701915400565,0.07785537210145217,0.8983439259831473
-59,-51,0.02161700536298917,0.07169901685521754,0.9066839777817933
-59,-50,0.01951412569791071,0.06562746351744468,0.9148584107846446
-59,-49,0.017498577330548108,0.05967028511813763,0.9228311375513143
-59,-48,0.015577202267703727,0.053859669222781244,0.9305631285095151
-59,-47,0.013756998056759964,0.04822994308425714,0.9380130588589829
-59,-46,0.012044885777614792,0.04281683981932307,0.9451382744030621
-59,-45,0.01044741797876871,0.037656482090183366,0.951896099931048
-59,-44,0.00897043400231343,0.032784086066652576,0.958245479931034
-59,-43,0.007618679807098258,0.028232425991991172,0.9641488942009105
-59,-42,0.006395420079327089,0.02403014567412439,0.9695744342465485
-59,-41,0.005302080148608876,0.02020005103436947,0.9744978688170216
-59,-40,0.004337961363072652,0.016757557126989252,0.9789044815099381
-59,-39,0.0035000733817809678,0.013709481491802752,0.9827904451264162
-59,-38,0.0027831184006067537,0.011053362503540042,0.9861635190958532
-59,-37,0.0021796455305478917,0.0087774315772614,0.9890429228921908
-59,-36,0.001680370698134136,0.006861286150846221,0.9914583431510197
-59,-35,0.0012746330434142254,0.005277210961634447,0.9934481559949513
-59,-34,9.509384109760576e-4,0.003991999919531375,0.9950570616694926
-59,-33,6.975290162534881e-4,0.0029690619748015657,0.996333409008945
-59,-32,5.029182272008361e-4,0.0021705670768546654,0.9973265146959445
-59,-31,3.563399962968833e-4,0.0015594062025677488,0.9980842538011354
-59,-30,2.4808043556205596e-4,0.0011007939973465442,0.9986511255670913
-59,-29,1.6967957031761177e-4,7.634172052390547e-4,0.9990669032244434
-59,-28,1.1400987414985679e-4,5.201082046865391e-4,0.9993658819211636
-59,-27,7.525165913286122e-5,3.4808568949504286e-4,0.9995766626513721
-59,-26,4.8792569547671385e-5,2.2884563332996487e-4,0.9997223617971224
-59,-25,3.107978061999358e-5,1.4780384619107406e-4,0.9998211163731889
-59,-24,1.9450547156700694e-5,9.37904165140651e-5,0.9998867590363293
-59,-23,1.1961324255922183e-5,5.848234200222999e-5,0.9999295563337418
-59,-22,7.2294467247916135e-6,3.5840115861820744e-5,0.9999569304374134
-59,-21,4.295500309090019e-6,2.1592202706292492e-5,0.9999741122969846
-59,-20,2.509732242098162e-6,1.2791734443703992e-5,0.9999846985333142
-59,-19,1.442388391372474e-6,7.4542355840560414e-6,0.9999911033760246
-59,-18,8.156888193905157e-7,4.274292670229337e-6,0.9999949100185104
-59,-17,4.5405220345656443e-7,2.4124836840638475e-6,0.9999971334641125
-59,-16,2.4887303033079486e-7,1.340773087108567e-6,0.9999984103538826
-59,-15,1.3436551357523157e-7,7.339798126625659e-7,0.9999991316546738
-59,-14,7.147823427474382e-8,3.959031572867059e-7,0.9999995326186084
-59,-13,3.7476675666425165e-8,2.1047235509215562e-7,0.9999997520509692
-59,-12,1.937130942010435e-8,1.1030922399559051e-7,0.9999998703194666
-59,-11,9.873228914681063e-9,5.700735724874104e-8,0.9999999331194138
-59,-10,4.9628893037853636e-9,2.9055285100683947e-8,0.9999999659818256
-59,-9,2.460589423498334e-9,1.4606580498820965e-8,0.9999999829328301
-59,-8,1.2033972648626027e-9,7.2433133667269714e-9,0.9999999915532893
-59,-7,5.805827745762319e-10,3.543327147972447e-9,0.9999999958760901
-59,-6,2.76319020272017e-10,1.7099237178759264e-9,0.9999999980137573
-59,-5,1.2973120804551892e-10,8.140091168139889e-10,0.9999999990562597
-59,-4,6.0083243716905e-11,3.822583918867561e-10,0.9999999995576584
-59,-3,2.7448700070160915e-11,1.7706971572827298e-10,0.9999999997954816
-59,-2,1.2368965657256835e-11,8.090488461107204e-11,0.9999999999067262
-59,-1,5.4976134350394e-12,3.646148974146349e-11,0.9999999999580409
-59,1,1.0421064984036934e-12,7.105751502944947e-12,0.9999999999918522
-59,2,4.444359625241746e-13,3.0727410041161617e-12,0.9999999999964828
-59,3,1.869543163942122e-13,1.310602854951554e-12,0.9999999999985024
-59,4,7.757200034341108e-14,5.513907225457324e-13,0.9999999999993711
-59,5,3.1749287750852513e-14,2.288270183139274e-13,0.9999999999997394
-59,6,1.2818529585223617e-14,9.367643950843242e-14,0.9999999999998935
-59,7,5.1053965571670375e-15,3.783036202930272e-14,0.999999999999957
-59,8,2.0059137699750665e-15,1.507100197405412e-14,0.9999999999999829
-59,9,7.774640162099331e-16,5.9228265609522504e-15,0.9999999999999933
-59,10,2.972443702821277e-16,2.2960492880641093e-15,0.9999999999999974
-59,11,1.1209239818609664e-16,8.779354391216832e-16,0.999999999999999
-59,12,4.168826661010859e-17,3.3106945038342715e-16,0.9999999999999997
-59,13,1.5288110905751075e-17,1.2310563867127315e-16,0.9999999999999999
-59,14,5.527191157798283e-18,4.5128142357240915e-17,1
-59,15,1.9695018391744743e-18,1.6304902767875017e-17,1
-59,16,6.914874702441273e-19,5.804502311541996e-18,1
-59,17,2.391388694525959e-19,2.0353996519967276e-18,1
-59,18,8.14341933115452e-20,7.027893531616199e-19,1
-59,19,2.729621388494883e-20,2.3885791568765846e-19,1
-59,20,9.00296349178979e-21,7.988064548441584e-20,1
-59,21,2.920853390964198e-21,2.627753879469738e-20,1
-59,22,9.318348968706698e-22,8.500270547786032e-21,1
-59,23,2.922476836005685e-22,2.7031099210196563e-21,1
-59,24,9.008273050414904e-23,8.448371860448914e-22,1
-59,25,2.7285101167142463e-23,2.5946327700697682e-22,1
-59,26,8.119685696623353e-24,7.829037978932525e-23,1
-59,27,2.3737747902380875e-24,2.320745651508395e-23,1
-59,28,6.817164988594996e-25,6.75788329980564e-24,1
-59,29,1.9232192588401864e-25,1.9331009443415913e-24,1
-59,30,5.3300301325228e-26,5.432181206882296e-25,1
-59,31,1.4512412846294422e-26,1.4996954017723907e-25,1
-59,32,3.882489898095204e-27,4.068109371555887e-26,1
-59,33,1.0207353177441086e-27,1.0844618497749292e-26,1
-59,34,2.637795714857564e-28,2.8415882353032786e-27,1
-59,35,6.702114546812188e-29,7.320667544823937e-28,1
-59,36,1.674825937452518e-29,1.854929325562241e-28,1
-59,37,4.1180190796419636e-30,4.624501178745908e-29,1
-59,38,9.967174708075734e-31,1.1349257810832624e-29,1
-59,39,2.3760492747419833e-31,2.743277139722588e-30,1
-59,40,5.582154822499299e-32,6.534840169517275e-31,1
-59,41,1.2933033169383989e-32,1.5351553646404631e-31,1
-59,42,2.957066450845893e-33,3.5590318784921366e-32,1
-59,43,6.677434468270795e-34,8.148905460309607e-33,1
-59,44,1.4903259828706265e-34,1.8441225087309608e-33,1
-59,45,3.290142385235045e-35,4.128022344154532e-34,1
-59,46,7.190288458053664e-36,9.147291324420207e-35,1
-59,47,1.556701015103168e-36,2.0080302758544774e-35,1
-59,48,3.3412494234095623e-37,4.370114294883544e-36,1
-59,49,7.114757197688067e-38,9.435454684873731e-37,1
-59,50,1.5039879117738616e-38,2.022394828041169e-37,1
-59,51,3.1581203983804356e-39,4.305951500405509e-38,1
-59,52,6.591144343405484e-40,9.112134562482265e-39,1
-59,53,1.3679465829778875e-40,1.9175526255495024e-39,1
-59,54,2.8246396275752443e-41,4.014764276491672e-40,1
-59,55,5.805421435163685e-42,8.366611562041137e-41,1
-59,56,1.1881061020518321e-42,1.736160740885319e-41,1
-59,57,2.422062494256516e-43,3.5887144262890665e-42,1
-59,58,4.920022446077627e-44,7.391617597860194e-43,1
-59,59,9.961614850603917e-45,1.5174731095610054e-43,1
-59,60,2.01089853573831e-45,3.105991523078098e-44,1
-58.5,-60,0.1711079354941576,0,0.8288920645058424
-58.5,-59,0.16234616651349593,0,0.837653833486504
-58.5,-58,0.15357743010719827,0,0.8464225698928017
-58.5,-57,0.1448135802261531,0,0.8551864197738469
-58.5,-56,0.13606872389959462,0,0.8639312761004054
-58.5,-55,0.12735950813320715,0,0.8726404918667928
-58.5,-54,0.11870540419483047,0,0.8812945958051696
-58.5,-53,0.11012897121212298,0,0.889871028787877
-58.5,-52,0.10165607401685274,0,0.8983439259831473
-58.5,-51,0.09331602221820672,0,0.9066839777817933
-58.5,-50,0.08514158921535539,0,0.9148584107846446
-58.5,-49,0.07716886244868573,0,0.9228311375513143
-58.5,-48,0.06943687149048497,0,0.9305631285095151
-58.5,-47,0.061986941141017105,0,0.9380130588589829
-58.5,-46,0.05486172559693786,0,0.9451382744030621
-58.5,-45,0.04810390006895208,0,0.951896099931048
-58.5,-44,0.041754520068966,0,0.958245479931034
-58.5,-43,0.03585110579908943,0,0.9641488942009105
-58.5,-42,0.03042556575345148,0,0.9695744342465485
-58.5,-41,0.025502131182978345,0,0.9744978688170216
-58.5,-40,0.021095518490061905,0,0.9789044815099381
-58.5,-39,0.01720955487358372,0,0.9827904451264162
-58.5,-38,0.013836480904146796,0,0.9861635190958532
-58.5,-37,0.010957077107809292,0,0.9890429228921908
-58.5,-36,0.008541656848980356,0,0.9914583431510197
-58.5,-35,0.006551844005048672,0,0.9934481559949513
-58.5,-34,0.004942938330507433,0,0.9950570616694926
-58.5,-33,0.003666590991055054,0,0.996333409008945
-58.5,-32,0.0026734853040555014,0,0.9973265146959445
-58.5,-31,0.001915746198864632,0,0.9980842538011354
-58.5,-30,0.0013488744329086001,0,0.9986511255670913
-58.5,-29,9.330967755566664e-4,0,0.9990669032244434
-58.5,-28,6.341180788363959e-4,0,0.9993658819211636
-58.5,-27,4.233373486279041e-4,0,0.9995766626513721
-58.5,-26,2.7763820287763627e-4,0,0.9997223617971224
-58.5,-25,1.7888362681106764e-4,0,0.9998211163731889
-58.5,-24,1.1324096367076579e-4,0,0.9998867590363293
-58.5,-23,7.044366625815217e-5,0,0.9999295563337418
-58.5,-22,4.306956258661236e-5,0,0.9999569304374134
-58.5,-21,2.5887703015382512e-5,0,0.9999741122969846
-58.5,-20,1.5301466685802153e-5,0,0.9999846985333142
-58.5,-19,8.896623975428516e-6,0,0.9999911033760246
-58.5,-18,5.089981489619853e-6,0,0.9999949100185104
-58.5,-17,2.866535887520412e-6,0,0.9999971334641125
-58.5,-16,1.5896461174393618e-6,0,0.9999984103538826
-58.5,-15,8.683453262377975e-7,0,0.9999991316546738
-58.5,-14,4.673813915614497e-7,0,0.9999995326186084
-58.5,-13,2.4794903075858076e-7,0,0.9999997520509692
-58.5,-12,1.2968053341569487e-7,0,0.9999998703194666
-58.5,-11,6.68805861634221e-8,0,0.9999999331194138
-58.5,-10,3.401817440446931e-8,0,0.9999999659818256
-58.5,-9,1.7067169922319298e-8,0,0.9999999829328301
-58.5,-8,8.446710631589574e-9,0,0.9999999915532893
-58.5,-7,4.123909922548679e-9,0,0.9999999958760901
-58.5,-6,1.9862427381479436e-9,0,0.9999999980137573
-58.5,-5,9.43740324859508e-10,0,0.9999999990562597
-58.5,-4,4.423416356036611e-10,0,0.9999999995576584
-58.5,-3,2.045184157984339e-10,0,0.9999999997954816
-58.5,-2,9.327385026832888e-11,0,0.9999999999067262
-58.5,-1,4.195910317650289e-11,0,0.9999999999580409
-58.5,1,8.14785800134864e-12,0,0.9999999999918522
-58.5,2,3.5171769666403363e-12,0,0.9999999999964828
-58.5,3,1.4975571713457662e-12,0,0.9999999999985024
-58.5,4,6.289627228891435e-13,0,0.9999999999993711
-58.5,5,2.605763060647799e-13,0,0.9999999999997394
-58.5,6,1.0649496909365603e-13,0,0.9999999999998935
-58.5,7,4.293575858646975e-14,0,0.999999999999957
-58.5,8,1.7076915744029187e-14,0,0.9999999999999829
-58.5,9,6.700290577162184e-15,0,0.9999999999999933
-58.5,10,2.593293658346237e-15,0,0.9999999999999974
-58.5,11,9.900278373077799e-16,0,0.999999999999999
-58.5,12,3.7275771699353575e-16,0,0.9999999999999997
-58.5,13,1.3839374957702423e-16,0,0.9999999999999999
-58.5,14,5.06553335150392e-17,0,1
-58.5,15,1.827440460704949e-17,0,1
-58.5,16,6.495989781786123e-18,0,1
-58.5,17,2.2745385214493235e-18,0,1
-58.5,18,7.842235464731651e-19,0,1
-58.5,19,2.661541295726073e-19,0,1
-58.5,20,8.888360897620563e-20,0,1
-58.5,21,2.919839218566158e-20,0,1
-58.5,22,9.432105444656701e-21,0,1
-58.5,23,2.995357604620225e-21,0,1
-58.5,24,9.349199165490404e-22,0,1
-58.5,25,2.867483781741193e-22,0,1
-58.5,26,8.64100654859486e-23,0,1
-58.5,27,2.558123130532204e-23,0,1
-58.5,28,7.43959979866514e-24,0,1
-58.5,29,2.1254228702256098e-24,0,1
-58.5,30,5.965184220134576e-25,0,1
-58.5,31,1.6448195302353349e-25,0,1
-58.5,32,4.456358361365407e-26,0,1
-58.5,33,1.18653538154934e-26,0,1
-58.5,34,3.105367806789035e-27,0,1
-58.5,35,7.990878999505156e-28,0,1
-58.5,36,2.0224119193074927e-28,0,1
-58.5,37,5.036303086710104e-29,0,1
-58.5,38,1.2345975281640197e-29,0,1
-58.5,39,2.9808820671967864e-30,0,1
-58.5,40,7.0930556517672055e-31,0,1
-58.5,41,1.664485696334303e-31,0,1
-58.5,42,3.854738523576726e-32,0,1
-58.5,43,8.816648907136687e-33,0,1
-58.5,44,1.9931551070180236e-33,0,1
-58.5,45,4.4570365826780364e-34,0,1
-58.5,46,9.866320170225573e-35,0,1
-58.5,47,2.163700377364794e-35,0,1
-58.5,48,4.7042392372245e-36,0,1
-58.5,49,1.0146930404642538e-36,0,1
-58.5,50,2.172793619218555e-37,0,1
-58.5,51,4.621763540243553e-38,0,1
-58.5,52,9.771248996822814e-39,0,1
-58.5,53,2.054347283847291e-39,0,1
-58.5,54,4.2972282392491966e-40,0,1
-58.5,55,8.947153705557505e-41,0,1
-58.5,56,1.854971351090502e-41,0,1
-58.5,57,3.830920675714718e-42,0,1
-58.5,58,7.883619842467956e-43,0,1
-58.5,59,1.6170892580670447e-43,0,1
-58.5,60,3.307081376651929e-44,0,1
-58,-60,0.1711079354941576,0.25450286319577214,0.5743892013100702
-58,-59,0.16234616651349593,0.24570153385245716,0.5919522996340469
-58,-58,0.15357743010719827,0.23649437300762244,0.6099281968851793
-58,-57,0.1448135802261531,0.22688964675414744,0.6282967730196994
-58,-56,0.13606872389959462,0.2169003072642751,0.6470309688361303
-58,-55,0.12735950813320715,0.20654481612549466,0.6660956757412981
-58,-54,0.11870540419483047,0.19584802735800794,0.6854465684471616
-58,-53,0.11012897121212298,0.1848421023224335,0.7050289264654435
-58,-52,0.10165607401685274,0.17356741267601675,0.7247765133071304
-58,-51,0.09331602221820672,0.16207336767749309,0.7446106101043002
-58,-50,0.08514158921535539,0.15041907916940078,0.7644393316152438
-58,-49,0.07716886244868573,0.13867375332712412,0.7841573842241901
-58,-48,0.06943687149048497,0.12691667620849148,0.8036464523010236
-58,-47,0.061986941141017105,0.11523664567000877,0.8227764131889741
-58,-46,0.05486172559693786,0.10373070267522214,0.84140757172784
-58,-45,0.04810390006895208,0.09250203896865557,0.8593940609623923
-58,-44,0.041754520068966,0.08165701355727882,0.8765884663737552
-58,-43,0.03585110579908943,0.07130130200124014,0.8928475921996705
