Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
UTEP Miners vs. Norfolk St Spartans,Dec 21 09:00PM ET,Norfolk St Spartans,1,6.5,5.15,6.0,0.5173678180739623,6.0,-0.006441705735561576,0.0039858229401422,0.7,5.5,5.0,3.9,5.3,0.30600000000000005,220,0.272,0.02028571428571435,0.0,0.045,0.27,0.34,0.354754484596193,2,132.0,128.5,130.5,133.0,132.0,3.3,128.0,129.0,133.86558332289,126.01,0.4689083823942211,0.5155598439676844,-0.05490114141530272,-0.008249679841839441,-0.0603738471798571,0.0018005286844311,1,0,0,0
UTEP Miners vs. Norfolk St Spartans,Dec 21 09:00PM ET,UTEP Miners,1,-6.5,-5.15,-6.0,0.4826321819260377,-6.0,-0.04117734188348615,-0.0423084356511594,0.7,-5.5,-5.0,-3.9,-5.3,0.6940000000000001,-275,0.7280000000000001,-0.07070588235294106,0.0,0.045,0.73,0.66,0.645245515403807,2,132.0,128.5,130.5,133.0,132.0,3.3,128.0,129.0,133.86558332289,126.01,0.4689083823942211,0.5155598439676844,-0.05490114141530272,-0.008249679841839441,-0.0603738471798571,0.0018005286844311,1,0,0,0
Northern Kentucky Norse vs. Charleston Cougars,Dec 21 12:00PM ET,Charleston Cougars,3,3.0,3.75,3.5,0.4839657729027816,2.0,-0.03984375090674225,-0.0352649963279876,2.3,3.8,2.0,3.7,7.4,0.3938627476122689,122,0.42425254718556876,-0.050581696832175504,0.0,0.022,0.36,0.4,0.363472948038969,2,150.5,150.40154865370698,150.5,151.5,150.5,1.6,151.0,150.0,150.803097307414,147.42000000000002,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0300821717869326,-0.012980029170005,0,1,0,0
Boston Univ. Terriers vs. UMass Lowell River Hawks,Dec 21 12:00PM ET,Boston Univ. Terriers,3,-3.5,-2.45,-3.0,0.4839657729027816,-2.5,-0.03984375090674225,-0.0238095238095238,0.5,-3.1,-2.0,-2.6,-2.3,0.600557371544481,-152,0.6017699115044248,-0.029072258085148683,-0.0152348338532321,0.03,0.62,0.56,0.599344831584537,2,148.5,151.5,149.5,148.5,148.5,2.3,151.0,152.0,147.260082684386,152.35000000000002,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,-0.0067113093742987,-0.0409077382447489,1,0,0,0
Pittsburgh Panthers vs. Penn State Nittany Lions,Dec 21 12:00PM ET,Penn State Nittany Lions,3,1.0,-0.1,0.5,0.5160342270972185,1.0,-0.0077752967123053685,-0.0077752967123053,0.8,-1.2,,0.3,-0.1,0.509588081787979,-110,0.5,-0.01422144202154485,-0.0161012821339008,0.044,0.55,,0.488352327151916,1,146.5,149.0,147.5,146.5,146.5,1.1,149.0,,147.856237186397,150.14,0.5170982144352251,0.4829017855647749,-0.004432886043243767,-0.043164565146125544,-0.0067113093742987,-0.0409077382447489,0,0,0,0
Pittsburgh Panthers vs. Penn State Nittany Lions,Dec 21 12:00PM ET,Pittsburgh Panthers,3,-1.0,0.1,-0.5,0.4839657729027816,-1.0,-0.03984375090674225,-0.0398437509067422,0.8,1.2,,-0.3,0.1,0.49041191821202124,-110,0.5,-0.0333976055975026,-0.0315177654851468,0.044,0.4499999999999999,,0.511647672848085,1,146.5,149.0,147.5,146.5,146.5,1.1,149.0,,147.856237186397,150.14,0.5170982144352251,0.4829017855647749,-0.004432886043243767,-0.043164565146125544,-0.0067113093742987,-0.0409077382447489,0,0,0,0
Florida Gators vs. Colgate Raiders,Dec 21 12:00PM ET,Colgate Raiders,3,29.5,22.0,26.5,0.5953061616817894,29.5,0.07149663787226557,0.0714966378722655,1.6,22.9,22.0,22.0,19.2,,,0.0,0.0,0.0,0.009,0.04,0.03,0.0219236820019738,3,153.5,150.69,152.5,152.5,153.5,0.9,151.0,150.0,152.059908031873,150.38,0.4849567874384211,0.5150432125615789,-0.03657431304004777,-0.008766311247944913,-0.0313324675315271,-0.0162865800875205,1,1,0,1
Florida Gators vs. Colgate Raiders,Dec 21 12:00PM ET,Florida Gators,3,-29.5,-22.0,-26.5,0.4046938383182106,-29.5,-0.12137251239268987,-0.1191156854913132,1.6,-22.9,-22.0,-22.0,-19.2,,,0.0,0.0,0.0,0.009,0.96,0.97,0.978076317998026,3,153.5,150.69,152.5,152.5,153.5,0.9,151.0,150.0,152.059908031873,150.38,0.4849567874384211,0.5150432125615789,-0.03657431304004777,-0.008766311247944913,-0.0313324675315271,-0.0162865800875205,1,1,0,1
Northern Kentucky Norse vs. Charleston Cougars,Dec 21 12:00PM ET,Northern Kentucky Norse,3,-3.0,-3.75,-3.5,0.5160342270972185,-2.0,-0.0077752967123053685,-0.0031965421335508,2.3,-3.8,-2.0,-3.7,-7.4,0.6061372523877311,-146,0.5757474528144313,0.0029876460885185363,0.0,0.022,0.64,0.6,0.636527051961031,2,150.5,150.40154865370698,150.5,151.5,150.5,1.6,151.0,150.0,150.803097307414,147.42000000000002,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0300821717869326,-0.012980029170005,0,1,0,0
Boston Univ. Terriers vs. UMass Lowell River Hawks,Dec 21 12:00PM ET,UMass Lowell River Hawks,3,3.5,2.45,3.0,0.5160342270972185,2.5,-0.0077752967123053685,-0.0238095238095238,0.5,3.1,2.0,2.6,2.3,0.39944262845551914,126,0.3982300884955753,-0.017224038211147596,-0.0304176454275656,0.03,0.38,0.44,0.400655168415463,2,148.5,151.5,149.5,148.5,148.5,2.3,151.0,152.0,147.260082684386,152.35000000000002,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,-0.0067113093742987,-0.0409077382447489,1,0,0,0
